pool_id,Year,MMWR_Week,Date_Collected,Zip_Code,county,county_code,Collected,Tested,WNV,Pools
201-9355,2014,27,22-Jul-14,26091,Lenawee,26091,1,1,NEG,1
201-9356,2014,27,22-Jul-14,26047,Emmet,26047,1,1,NEG,1
201-9357,2014,27,22-Jul-14,26033,Chippewa,26033,1,1,NEG,1
201-9358,2014,27,22-Jul-14,26129,Ogemaw,26129,1,1,NEG,1
201-9359,2014,27,22-Jul-14,26061,Houghton,26061,1,1,NEG,1
201-9360,2014,27,22-Jul-14,26069,Iosco,26069,1,1,NEG,1
201-9361,2014,27,22-Jul-14,26075,Jackson,26075,1,1,NEG,1
201-9362,2014,27,22-Jul-14,26065,Ingham,26065,1,1,NEG,1
201-9363,2014,27,22-Jul-14,26049,Genesee,26049,1,1,NEG,1
201-9364,2014,27,22-Jul-14,26043,Dickinson,26043,1,1,NEG,1
201-9365,2014,27,22-Jul-14,26093,Livingston,26093,1,1,NEG,1
201-9366,2014,27,22-Jul-14,26049,Genesee,26049,1,1,NEG,1
201-9367,2014,27,22-Jul-14,26027,Cass,26027,1,1,POS,1
201-9368,2014,27,23-Jul-14,26011,Arenac,26011,1,1,POS,1
201-9369,2014,27,23-Jul-14,26123,Newaygo,26123,1,1,POS,1
201-9370,2014,27,23-Jul-14,26165,Wexford,26165,1,1,POS,1
201-9371,2014,27,23-Jul-14,26033,Chippewa,26033,1,1,POS,1
201-9372,2014,27,23-Jul-14,26035,Clare,26035,1,1,NEG,1
201-9373,2014,27,23-Jul-14,26137,Otsego,26137,1,1,NEG,1
201-9374,2014,27,23-Jul-14,26053,Gogebic,26053,1,1,NEG,1
201-9375,2014,27,23-Jul-14,26097,Mackinac,26097,1,1,NEG,1
201-9376,2014,27,23-Jul-14,26071,Iron,26071,1,1,NEG,1
201-9377,2014,27,23-Jul-14,26139,Ottawa,26139,1,1,NEG,1
201-9378,2014,27,23-Jul-14,26047,Emmet,26047,1,1,NEG,1
201-9379,2014,27,23-Jul-14,26089,Leelanau,26089,1,1,NEG,1
201-9380,2014,27,23-Jul-14,26149,St Joseph,26149,1,1,NEG,1
201-9381,2014,27,23-Jul-14,26043,Dickinson,26043,1,1,NEG,1
201-9382,2014,27,23-Jul-14,26071,Iron,26071,1,1,NEG,1
201-9383,2014,27,23-Jul-14,26031,Cheboygan,26031,1,1,NEG,1
201-9384,2014,27,23-Jul-14,26059,Hillsdale,26059,1,1,NEG,1
201-9385,2014,27,23-Jul-14,26067,Ionia,26067,1,1,NEG,1
201-9386,2014,27,23-Jul-14,26061,Houghton,26061,1,1,NEG,1
201-9387,2014,27,23-Jul-14,26047,Emmet,26047,1,1,NEG,1
201-9388,2014,27,23-Jul-14,26017,Bay,26017,1,1,NEG,1
201-9389,2014,27,23-Jul-14,26009,Antrim,26009,1,1,NEG,1
201-9390,2014,27,23-Jul-14,26057,Gratiot,26057,1,1,NEG,1
201-9391,2014,27,23-Jul-14,26111,Midland,26111,1,1,NEG,1
201-9392,2014,27,23-Jul-14,26077,Kalamazoo,26077,1,1,NEG,1
201-9393,2014,27,23-Jul-14,26159,Van Buren,26159,1,1,NEG,1
201-9394,2014,27,23-Jul-14,26063,Huron,26063,1,1,NEG,1
201-9395,2014,27,23-Jul-14,26153,Schoolcraft,26153,1,1,NEG,1
201-9396,2014,27,23-Jul-14,26111,Midland,26111,1,1,NEG,1
201-9397,2014,27,23-Jul-14,26087,Lapeer,26087,1,1,NEG,1
201-9398,2014,27,23-Jul-14,26045,Eaton,26045,1,1,NEG,1
201-9399,2014,27,23-Jul-14,26055,Grand Traverse,26055,1,1,NEG,1
201-9400,2014,27,23-Jul-14,26123,Newaygo,26123,1,1,NEG,1
201-9401,2014,27,23-Jul-14,26063,Huron,26063,1,1,NEG,1
201-9402,2014,27,23-Jul-14,26063,Huron,26063,1,1,NEG,1
201-9403,2014,27,23-Jul-14,26047,Emmet,26047,1,1,NEG,1
201-9404,2014,27,23-Jul-14,26111,Midland,26111,1,1,NEG,1
201-9405,2014,27,23-Jul-14,26155,Shiawassee,26155,1,1,NEG,1
201-9406,2014,27,24-Jul-14,26137,Otsego,26137,1,1,NEG,1
201-9407,2014,27,24-Jul-14,26161,Washtenaw,26161,1,1,NEG,1
201-9408,2014,27,24-Jul-14,26059,Hillsdale,26059,1,1,NEG,1
201-9409,2014,27,24-Jul-14,26143,Roscommon,26143,1,1,NEG,1
201-9410,2014,27,24-Jul-14,26135,Oscoda,26135,1,1,NEG,1
201-9411,2014,27,24-Jul-14,26163,Wayne,26163,1,1,NEG,1
201-9412,2014,27,24-Jul-14,26005,Allegan,26005,1,1,NEG,1
201-9413,2014,27,24-Jul-14,26025,Calhoun,26025,1,1,NEG,1
201-9414,2014,27,24-Jul-14,26101,Manistee,26101,1,1,NEG,1
201-9415,2014,27,24-Jul-14,26039,Crawford,26039,1,1,NEG,1
201-9416,2014,27,24-Jul-14,26011,Arenac,26011,1,1,NEG,1
201-9417,2014,27,24-Jul-14,26155,Shiawassee,26155,1,1,NEG,1
201-9418,2014,27,24-Jul-14,26001,Alcona,26001,1,1,NEG,1
201-9419,2014,27,24-Jul-14,26119,Montmorency,26119,1,1,NEG,1
201-9420,2014,27,24-Jul-14,26149,St Joseph,26149,1,1,NEG,1
201-9421,2014,27,24-Jul-14,26053,Gogebic,26053,1,1,NEG,1
201-9422,2014,27,24-Jul-14,26029,Charlevoix,26029,1,1,NEG,1
201-9423,2014,27,24-Jul-14,26057,Gratiot,26057,1,1,NEG,1
201-9424,2014,27,24-Jul-14,26089,Leelanau,26089,1,1,NEG,1
201-9425,2014,27,24-Jul-14,26163,Wayne,26163,1,1,NEG,1
201-9426,2014,27,24-Jul-14,26071,Iron,26071,1,1,NEG,1
201-9427,2014,27,24-Jul-14,26163,Wayne,26163,1,1,NEG,1
201-9428,2014,27,24-Jul-14,26141,Presque Isle,26141,1,1,NEG,1
201-9429,2014,27,24-Jul-14,26027,Cass,26027,1,1,NEG,1
201-9430,2014,27,24-Jul-14,26043,Dickinson,26043,1,1,NEG,1
201-9431,2014,27,24-Jul-14,26143,Roscommon,26143,1,1,NEG,1
201-9432,2014,27,24-Jul-14,26013,Baraga,26013,1,1,NEG,1
201-9433,2014,27,24-Jul-14,26073,Isabella,26073,1,1,NEG,1
201-9434,2014,27,24-Jul-14,26007,Alpena,26007,1,1,NEG,1
201-9435,2014,27,24-Jul-14,26087,Lapeer,26087,1,1,POS,1
201-9436,2014,27,25-Jul-14,26061,Houghton,26061,1,1,NEG,1
201-9437,2014,27,25-Jul-14,26103,Marquette,26103,1,1,NEG,1
201-9438,2014,27,25-Jul-14,26029,Charlevoix,26029,1,1,NEG,1
201-9439,2014,27,25-Jul-14,26073,Isabella,26073,1,1,NEG,1
201-9440,2014,27,25-Jul-14,26153,Schoolcraft,26153,1,1,NEG,1
201-9441,2014,27,25-Jul-14,26055,Grand Traverse,26055,1,1,NEG,1
201-9442,2014,27,25-Jul-14,26119,Montmorency,26119,1,1,NEG,1
201-9443,2014,27,25-Jul-14,26045,Eaton,26045,1,1,NEG,1
201-9444,2014,27,25-Jul-14,26063,Huron,26063,1,1,NEG,1
201-9445,2014,27,25-Jul-14,26089,Leelanau,26089,1,1,NEG,1
201-9446,2014,27,25-Jul-14,26121,Muskegon,26121,1,1,NEG,1
201-9447,2014,27,25-Jul-14,26041,Delta,26041,1,1,NEG,1
201-9448,2014,27,25-Jul-14,26067,Ionia,26067,1,1,NEG,1
201-9449,2014,27,25-Jul-14,26109,Menominee,26109,1,1,NEG,1
201-9450,2014,27,25-Jul-14,26007,Alpena,26007,1,1,NEG,1
201-9451,2014,27,25-Jul-14,26157,Tuscola,26157,1,1,NEG,1
201-9452,2014,27,25-Jul-14,26035,Clare,26035,1,1,NEG,1
201-9453,2014,27,25-Jul-14,26075,Jackson,26075,1,1,NEG,1
201-9454,2014,27,25-Jul-14,26031,Cheboygan,26031,1,1,NEG,1
201-9455,2014,27,25-Jul-14,26051,Gladwin,26051,1,1,NEG,1
201-9456,2014,27,25-Jul-14,26043,Dickinson,26043,1,1,NEG,1
201-9457,2014,27,25-Jul-14,26123,Newaygo,26123,1,1,NEG,1
201-9458,2014,27,25-Jul-14,26159,Van Buren,26159,1,1,NEG,1
201-9459,2014,27,25-Jul-14,26067,Ionia,26067,1,1,NEG,1
201-9460,2014,27,25-Jul-14,26087,Lapeer,26087,1,1,NEG,1
201-9461,2014,27,25-Jul-14,26107,Mecosta,26107,1,1,NEG,1
201-9462,2014,27,25-Jul-14,26053,Gogebic,26053,1,1,NEG,1
201-9463,2014,27,25-Jul-14,26047,Emmet,26047,1,1,NEG,1
201-9464,2014,27,25-Jul-14,26015,Barry,26015,1,1,POS,1
201-9465,2014,27,26-Jul-14,26145,Saginaw,26145,1,1,NEG,1
201-9466,2014,27,26-Jul-14,26055,Grand Traverse,26055,1,1,NEG,1
201-9467,2014,27,27-Jul-14,26155,Shiawassee,26155,1,1,NEG,1
201-9468,2014,27,27-Jul-14,26039,Crawford,26039,1,1,POS,1
201-9469,2014,27,28-Jul-14,26083,Keweenaw,26083,1,1,NEG,1
201-9470,2014,27,28-Jul-14,26037,Clinton,26037,1,1,NEG,1
201-9471,2014,27,28-Jul-14,26005,Allegan,26005,1,1,NEG,1
201-9472,2014,27,28-Jul-14,26145,Saginaw,26145,1,1,NEG,1
201-9473,2014,27,28-Jul-14,26159,Van Buren,26159,1,1,NEG,1
201-9474,2014,27,28-Jul-14,26101,Manistee,26101,1,1,NEG,1
201-9475,2014,27,28-Jul-14,26117,Montcalm,26117,1,1,NEG,1
201-9476,2014,27,28-Jul-14,26033,Chippewa,26033,1,1,NEG,1
201-9477,2014,27,28-Jul-14,26047,Emmet,26047,1,1,NEG,1
201-9478,2014,27,28-Jul-14,26147,St Clair,26147,1,1,NEG,1
201-9479,2014,27,28-Jul-14,26107,Mecosta,26107,1,1,NEG,1
201-9480,2014,27,28-Jul-14,26019,Benzie,26019,1,1,NEG,1
201-9481,2014,27,28-Jul-14,26039,Crawford,26039,1,1,NEG,1
201-9482,2014,27,28-Jul-14,26049,Genesee,26049,1,1,NEG,1
201-9483,2014,27,28-Jul-14,26161,Washtenaw,26161,1,1,NEG,1
201-9484,2014,27,28-Jul-14,26069,Iosco,26069,1,1,NEG,1
201-9485,2014,27,28-Jul-14,26057,Gratiot,26057,1,1,POS,1
201-9486,2014,27,29-Jul-14,26039,Crawford,26039,1,1,POS,1
201-9487,2014,27,29-Jul-14,26083,Keweenaw,26083,1,1,POS,1
201-9488,2014,27,29-Jul-14,26017,Bay,26017,1,1,NEG,1
201-9489,2014,27,29-Jul-14,26115,Monroe,26115,1,1,NEG,1
201-9490,2014,27,29-Jul-14,26139,Ottawa,26139,1,1,NEG,1
201-9491,2014,27,29-Jul-14,26107,Mecosta,26107,1,1,NEG,1
201-9492,2014,27,29-Jul-14,26081,Kent,26081,1,1,NEG,1
201-9493,2014,27,29-Jul-14,26131,Ontonagon,26131,1,1,NEG,1
201-9494,2014,27,29-Jul-14,26103,Marquette,26103,1,1,NEG,1
201-9495,2014,27,29-Jul-14,26143,Roscommon,26143,1,1,NEG,1
201-9496,2014,27,29-Jul-14,26097,Mackinac,26097,1,1,NEG,1
201-9497,2014,27,29-Jul-14,26057,Gratiot,26057,1,1,NEG,1
201-9498,2014,27,29-Jul-14,26143,Roscommon,26143,1,1,NEG,1
201-9499,2014,27,29-Jul-14,26099,Macomb,26099,1,1,NEG,1
201-9500,2014,27,29-Jul-14,26165,Wexford,26165,1,1,NEG,1
201-9501,2014,27,29-Jul-14,26065,Ingham,26065,1,1,NEG,1
201-9502,2014,27,29-Jul-14,26123,Newaygo,26123,1,1,NEG,1
201-9503,2014,27,29-Jul-14,26043,Dickinson,26043,1,1,NEG,1
201-9504,2014,27,29-Jul-14,26139,Ottawa,26139,1,1,NEG,1
201-9505,2014,27,29-Jul-14,26069,Iosco,26069,1,1,NEG,1
201-9506,2014,27,29-Jul-14,26037,Clinton,26037,1,1,NEG,1
201-9507,2014,27,29-Jul-14,26041,Delta,26041,1,1,NEG,1
201-9508,2014,27,29-Jul-14,26007,Alpena,26007,1,1,NEG,1
201-9509,2014,27,29-Jul-14,26119,Montmorency,26119,1,1,NEG,1
201-9510,2014,27,29-Jul-14,26009,Antrim,26009,1,1,NEG,1
201-9511,2014,27,29-Jul-14,26135,Oscoda,26135,1,1,NEG,1
201-9512,2014,27,29-Jul-14,26035,Clare,26035,1,1,NEG,1
201-9513,2014,27,29-Jul-14,26083,Keweenaw,26083,1,1,NEG,1
201-9514,2014,27,29-Jul-14,26001,Alcona,26001,1,1,NEG,1
201-9515,2014,27,29-Jul-14,26163,Wayne,26163,1,1,NEG,1
201-9516,2014,27,29-Jul-14,26005,Allegan,26005,1,1,NEG,1
201-9517,2014,27,29-Jul-14,26093,Livingston,26093,1,1,NEG,1
201-9518,2014,27,29-Jul-14,26077,Kalamazoo,26077,1,1,NEG,1
201-9519,2014,27,29-Jul-14,26035,Clare,26035,1,1,NEG,1
201-9520,2014,27,29-Jul-14,26165,Wexford,26165,1,1,NEG,1
201-9521,2014,27,29-Jul-14,26039,Crawford,26039,1,1,NEG,1
201-9522,2014,27,29-Jul-14,26011,Arenac,26011,1,1,NEG,1
201-9523,2014,27,29-Jul-14,26111,Midland,26111,1,1,NEG,1
201-9524,2014,27,29-Jul-14,26005,Allegan,26005,1,1,NEG,1
201-9525,2014,27,29-Jul-14,26083,Keweenaw,26083,1,1,NEG,1
201-9526,2014,27,29-Jul-14,26061,Houghton,26061,1,1,NEG,1
201-9527,2014,27,29-Jul-14,26083,Keweenaw,26083,1,1,NEG,1
201-9528,2014,27,29-Jul-14,26023,Branch,26023,1,1,NEG,1
201-9529,2014,27,29-Jul-14,26029,Charlevoix,26029,1,1,NEG,1
201-9530,2014,27,29-Jul-14,26045,Eaton,26045,1,1,NEG,1
201-9531,2014,27,29-Jul-14,26009,Antrim,26009,1,1,NEG,1
201-9532,2014,27,29-Jul-14,26139,Ottawa,26139,1,1,NEG,1
201-9533,2014,27,29-Jul-14,26135,Oscoda,26135,1,1,NEG,1
201-9534,2014,27,29-Jul-14,26139,Ottawa,26139,1,1,NEG,1
201-9535,2014,27,29-Jul-14,26109,Menominee,26109,1,1,POS,1
201-9536,2014,27,30-Jul-14,26025,Calhoun,26025,1,1,POS,1
201-9537,2014,27,30-Jul-14,26131,Ontonagon,26131,1,1,POS,1
201-9538,2014,27,30-Jul-14,26031,Cheboygan,26031,1,1,NEG,1
201-9539,2014,27,30-Jul-14,26133,Osceola,26133,1,1,NEG,1
201-9540,2014,27,30-Jul-14,26137,Otsego,26137,1,1,NEG,1
201-9541,2014,27,30-Jul-14,26061,Houghton,26061,1,1,NEG,1
201-9542,2014,27,30-Jul-14,26139,Ottawa,26139,1,1,NEG,1
201-9543,2014,27,30-Jul-14,26079,Kalkaska,26079,1,1,NEG,1
201-9544,2014,27,30-Jul-14,26099,Macomb,26099,1,1,NEG,1
201-9545,2014,27,30-Jul-14,26093,Livingston,26093,1,1,NEG,1
201-9546,2014,27,30-Jul-14,26069,Iosco,26069,1,1,NEG,1
201-9547,2014,27,30-Jul-14,26045,Eaton,26045,1,1,NEG,1
201-9548,2014,27,30-Jul-14,26101,Manistee,26101,1,1,NEG,1
201-9549,2014,27,30-Jul-14,26097,Mackinac,26097,1,1,NEG,1
201-9550,2014,27,30-Jul-14,26019,Benzie,26019,1,1,NEG,1
201-9551,2014,27,30-Jul-14,26155,Shiawassee,26155,1,1,NEG,1
201-9552,2014,27,30-Jul-14,26059,Hillsdale,26059,1,1,NEG,1
201-9553,2014,27,30-Jul-14,26161,Washtenaw,26161,1,1,NEG,1
201-9554,2014,27,30-Jul-14,26075,Jackson,26075,1,1,NEG,1
201-9555,2014,27,30-Jul-14,26113,Missaukee,26113,1,1,NEG,1
201-9556,2014,27,30-Jul-14,26113,Missaukee,26113,1,1,NEG,1
201-9557,2014,27,30-Jul-14,26165,Wexford,26165,1,1,NEG,1
201-9558,2014,27,30-Jul-14,26139,Ottawa,26139,1,1,NEG,1
201-9559,2014,27,30-Jul-14,26135,Oscoda,26135,1,1,NEG,1
201-9560,2014,27,30-Jul-14,26047,Emmet,26047,1,1,NEG,1
201-9561,2014,27,30-Jul-14,26101,Manistee,26101,1,1,NEG,1
201-9562,2014,27,30-Jul-14,26115,Monroe,26115,1,1,NEG,1
201-9563,2014,27,30-Jul-14,26017,Bay,26017,1,1,NEG,1
201-9564,2014,27,30-Jul-14,26011,Arenac,26011,1,1,NEG,1
201-9565,2014,27,30-Jul-14,26165,Wexford,26165,1,1,NEG,1
201-9566,2014,27,30-Jul-14,26045,Eaton,26045,1,1,NEG,1
201-9567,2014,27,30-Jul-14,26143,Roscommon,26143,1,1,NEG,1
201-9568,2014,27,30-Jul-14,26079,Kalkaska,26079,1,1,NEG,1
201-9569,2014,27,30-Jul-14,26065,Ingham,26065,1,1,NEG,1
201-9570,2014,27,30-Jul-14,26037,Clinton,26037,1,1,NEG,1
201-9571,2014,27,30-Jul-14,26003,Alger,26003,1,1,NEG,1
201-9572,2014,27,30-Jul-14,26081,Kent,26081,1,1,NEG,1
201-9573,2014,27,30-Jul-14,26001,Alcona,26001,1,1,NEG,1
201-9574,2014,27,30-Jul-14,26021,Berrien,26021,1,1,NEG,1
201-9575,2014,27,30-Jul-14,26139,Ottawa,26139,1,1,NEG,1
201-9576,2014,27,30-Jul-14,26087,Lapeer,26087,1,1,NEG,1
201-9577,2014,27,30-Jul-14,26115,Monroe,26115,1,1,NEG,1
201-9578,2014,27,30-Jul-14,26087,Lapeer,26087,1,1,NEG,1
201-9579,2014,27,30-Jul-14,26117,Montcalm,26117,1,1,NEG,1
201-9580,2014,27,30-Jul-14,26131,Ontonagon,26131,1,1,NEG,1
201-9581,2014,27,30-Jul-14,26083,Keweenaw,26083,1,1,NEG,1
201-9582,2014,27,30-Jul-14,26115,Monroe,26115,1,1,NEG,1
201-9583,2014,27,30-Jul-14,26129,Ogemaw,26129,1,1,NEG,1
201-9584,2014,27,30-Jul-14,26035,Clare,26035,1,1,NEG,1
201-9585,2014,27,30-Jul-14,26003,Alger,26003,1,1,NEG,1
201-9586,2014,27,30-Jul-14,26007,Alpena,26007,1,1,POS,1
201-9587,2014,27,31-Jul-14,26113,Missaukee,26113,1,1,NEG,1
201-9588,2014,27,31-Jul-14,26073,Isabella,26073,1,1,NEG,1
201-9589,2014,27,31-Jul-14,26157,Tuscola,26157,1,1,NEG,1
201-9590,2014,27,31-Jul-14,26055,Grand Traverse,26055,1,1,NEG,1
201-9591,2014,27,31-Jul-14,26051,Gladwin,26051,1,1,NEG,1
201-9592,2014,27,31-Jul-14,26047,Emmet,26047,1,1,NEG,1
201-9593,2014,27,31-Jul-14,26147,St Clair,26147,1,1,NEG,1
201-9594,2014,27,31-Jul-14,26165,Wexford,26165,1,1,NEG,1
201-9595,2014,27,31-Jul-14,26087,Lapeer,26087,1,1,NEG,1
201-9596,2014,27,31-Jul-14,26063,Huron,26063,1,1,NEG,1
201-9597,2014,27,31-Jul-14,26025,Calhoun,26025,1,1,NEG,1
201-9598,2014,27,31-Jul-14,26021,Berrien,26021,1,1,NEG,1
201-9599,2014,27,31-Jul-14,26107,Mecosta,26107,1,1,NEG,1
201-9600,2014,27,31-Jul-14,26125,Oakland,26125,1,1,NEG,1
201-9601,2014,27,31-Jul-14,26065,Ingham,26065,1,1,NEG,1
201-9602,2014,27,31-Jul-14,26131,Ontonagon,26131,1,1,NEG,1
201-9603,2014,27,31-Jul-14,26011,Arenac,26011,1,1,NEG,1
201-9604,2014,27,31-Jul-14,26051,Gladwin,26051,1,1,NEG,1
201-9605,2014,27,31-Jul-14,26087,Lapeer,26087,1,1,NEG,1
201-9606,2014,27,31-Jul-14,26019,Benzie,26019,1,1,NEG,1
201-9607,2015,27,31-Jul-14,26009,Antrim,26009,1,1,NEG,1
201-9608,2015,27,18-May-15,26033,Chippewa,26033,1,1,NEG,1
201-9609,2015,27,26-May-15,26055,Grand Traverse,26055,1,1,NEG,1
201-9610,2015,27,27-May-15,26145,Saginaw,26145,1,1,NEG,1
201-9611,2015,27,29-May-15,26073,Isabella,26073,1,1,NEG,1
201-9612,2015,27,30-May-15,26159,Van Buren,26159,1,1,NEG,1
201-9613,2015,27,31-May-15,26133,Osceola,26133,1,1,NEG,1
201-9614,2015,27,31-May-15,26067,Ionia,26067,1,1,NEG,1
201-9615,2015,27,31-May-15,26041,Delta,26041,1,1,NEG,1
201-9616,2015,27,1-Jun-15,26071,Iron,26071,1,1,NEG,1
201-9617,2015,27,1-Jun-15,26135,Oscoda,26135,1,1,NEG,1
201-9618,2015,27,1-Jun-15,26055,Grand Traverse,26055,1,1,NEG,1
201-9619,2015,27,2-Jun-15,26131,Ontonagon,26131,1,1,NEG,1
201-9620,2015,27,2-Jun-15,26037,Clinton,26037,1,1,NEG,1
201-9621,2015,27,2-Jun-15,26083,Keweenaw,26083,1,1,NEG,1
201-9622,2015,27,3-Jun-15,26083,Keweenaw,26083,1,1,NEG,1
201-9623,2015,27,3-Jun-15,26149,St Joseph,26149,1,1,NEG,1
201-9624,2015,27,3-Jun-15,26081,Kent,26081,1,1,NEG,1
201-9625,2015,27,3-Jun-15,26059,Hillsdale,26059,1,1,NEG,1
201-9626,2015,27,3-Jun-15,26115,Monroe,26115,1,1,NEG,1
201-9627,2015,27,3-Jun-15,26021,Berrien,26021,1,1,NEG,1
201-9628,2015,27,4-Jun-15,26027,Cass,26027,1,1,NEG,1
201-9629,2015,27,4-Jun-15,26131,Ontonagon,26131,1,1,NEG,1
201-9630,2015,27,4-Jun-15,26097,Mackinac,26097,1,1,NEG,1
201-9631,2015,27,5-Jun-15,26019,Benzie,26019,1,1,NEG,1
201-9632,2015,27,5-Jun-15,26043,Dickinson,26043,1,1,NEG,1
201-9633,2015,27,5-Jun-15,26081,Kent,26081,1,1,NEG,1
201-9634,2015,27,5-Jun-15,26029,Charlevoix,26029,1,1,NEG,1
201-9635,2015,27,5-Jun-15,26003,Alger,26003,1,1,NEG,1
201-9636,2015,27,5-Jun-15,26041,Delta,26041,1,1,NEG,1
201-9637,2015,27,5-Jun-15,26071,Iron,26071,1,1,NEG,1
201-9638,2015,27,5-Jun-15,26019,Benzie,26019,1,1,NEG,1
201-9639,2015,27,5-Jun-15,26079,Kalkaska,26079,1,1,NEG,1
201-9640,2015,27,5-Jun-15,26025,Calhoun,26025,1,1,NEG,1
201-9641,2015,27,5-Jun-15,26109,Menominee,26109,1,1,NEG,1
201-9642,2015,27,5-Jun-15,26011,Arenac,26011,1,1,NEG,1
201-9643,2015,27,5-Jun-15,26165,Wexford,26165,1,1,NEG,1
201-9644,2015,27,5-Jun-15,26011,Arenac,26011,1,1,NEG,1
201-9645,2015,27,5-Jun-15,26133,Osceola,26133,1,1,NEG,1
201-9646,2015,27,5-Jun-15,26087,Lapeer,26087,1,1,NEG,1
201-9647,2015,27,5-Jun-15,26029,Charlevoix,26029,1,1,NEG,1
201-9648,2015,27,5-Jun-15,26079,Kalkaska,26079,1,1,NEG,1
201-9649,2015,27,5-Jun-15,26133,Osceola,26133,1,1,NEG,1
201-9650,2015,27,5-Jun-15,26157,Tuscola,26157,1,1,NEG,1
201-9651,2015,27,5-Jun-15,26007,Alpena,26007,1,1,NEG,1
201-9652,2015,27,5-Jun-15,26119,Montmorency,26119,1,1,NEG,1
201-9653,2015,27,5-Jun-15,26117,Montcalm,26117,1,1,NEG,1
201-9654,2015,27,5-Jun-15,26015,Barry,26015,1,1,NEG,1
201-9655,2015,27,5-Jun-15,26099,Macomb,26099,1,1,NEG,1
201-9656,2015,27,5-Jun-15,26145,Saginaw,26145,1,1,NEG,1
201-9657,2015,27,5-Jun-15,26075,Jackson,26075,1,1,NEG,1
201-9658,2015,27,5-Jun-15,26027,Cass,26027,1,1,NEG,1
201-9659,2015,27,6-Jun-15,26157,Tuscola,26157,1,1,NEG,1
201-9660,2015,27,7-Jun-15,26105,Mason,26105,1,1,NEG,1
201-9661,2015,27,8-Jun-15,26121,Muskegon,26121,1,1,NEG,1
201-9662,2015,27,8-Jun-15,26163,Wayne,26163,1,1,NEG,1
201-9663,2015,27,8-Jun-15,26103,Marquette,26103,1,1,NEG,1
201-9664,2015,27,8-Jun-15,26101,Manistee,26101,1,1,NEG,1
201-9665,2015,27,8-Jun-15,26121,Muskegon,26121,1,1,NEG,1
201-9666,2015,27,8-Jun-15,26065,Ingham,26065,1,1,NEG,1
201-9667,2015,27,9-Jun-15,26001,Alcona,26001,1,1,NEG,1
201-9668,2015,27,9-Jun-15,26153,Schoolcraft,26153,1,1,NEG,1
201-9669,2015,27,9-Jun-15,26085,Lake,26085,1,1,NEG,1
201-9670,2015,27,9-Jun-15,26043,Dickinson,26043,1,1,NEG,1
201-9671,2015,27,9-Jun-15,26083,Keweenaw,26083,1,1,NEG,1
201-9672,2015,27,9-Jun-15,26119,Montmorency,26119,1,1,NEG,1
201-9673,2015,27,9-Jun-15,26025,Calhoun,26025,1,1,NEG,1
201-9674,2015,27,9-Jun-15,26047,Emmet,26047,1,1,NEG,1
201-9675,2015,27,9-Jun-15,26063,Huron,26063,1,1,NEG,1
201-9676,2015,27,9-Jun-15,26031,Cheboygan,26031,1,1,NEG,1
201-9677,2015,27,9-Jun-15,26035,Clare,26035,1,1,NEG,1
201-9678,2015,27,10-Jun-15,26147,St Clair,26147,1,1,NEG,1
201-9679,2015,27,10-Jun-15,26003,Alger,26003,1,1,NEG,1
201-9680,2015,27,10-Jun-15,26155,Shiawassee,26155,1,1,NEG,1
201-9681,2015,27,10-Jun-15,26161,Washtenaw,26161,1,1,NEG,1
201-9682,2015,27,10-Jun-15,26031,Cheboygan,26031,1,1,NEG,1
201-9683,2015,27,10-Jun-15,26047,Emmet,26047,1,1,NEG,1
201-9684,2015,27,11-Jun-15,26017,Bay,26017,1,1,NEG,1
201-9685,2015,27,11-Jun-15,26073,Isabella,26073,1,1,NEG,1
201-9686,2015,27,11-Jun-15,26145,Saginaw,26145,1,1,NEG,1
201-9687,2015,27,11-Jun-15,26013,Baraga,26013,1,1,NEG,1
201-9688,2015,27,11-Jun-15,26003,Alger,26003,1,1,NEG,1
201-9689,2015,27,11-Jun-15,26131,Ontonagon,26131,1,1,NEG,1
201-9690,2015,27,11-Jun-15,26067,Ionia,26067,1,1,NEG,1
201-9691,2015,27,11-Jun-15,26081,Kent,26081,1,1,NEG,1
201-9692,2015,27,11-Jun-15,26135,Oscoda,26135,1,1,NEG,1
201-9693,2015,27,12-Jun-15,26063,Huron,26063,1,1,NEG,1
201-9694,2015,27,12-Jun-15,26109,Menominee,26109,1,1,NEG,1
201-9695,2015,27,12-Jun-15,26043,Dickinson,26043,1,1,NEG,1
201-9696,2015,27,12-Jun-15,26105,Mason,26105,1,1,NEG,1
201-9697,2015,27,12-Jun-15,26075,Jackson,26075,1,1,NEG,1
201-9698,2015,27,12-Jun-15,26015,Barry,26015,1,1,NEG,1
201-9699,2015,27,12-Jun-15,26077,Kalamazoo,26077,1,1,NEG,1
201-9700,2015,27,12-Jun-15,26051,Gladwin,26051,1,1,NEG,1
201-9701,2015,27,12-Jun-15,26045,Eaton,26045,1,1,NEG,1
201-9702,2015,27,12-Jun-15,26047,Emmet,26047,1,1,NEG,1
201-9703,2015,27,12-Jun-15,26015,Barry,26015,1,1,NEG,1
201-9704,2015,27,12-Jun-15,26073,Isabella,26073,1,1,NEG,1
201-9705,2015,27,12-Jun-15,26083,Keweenaw,26083,1,1,NEG,1
201-9706,2015,27,12-Jun-15,26015,Barry,26015,1,1,NEG,1
201-9707,2015,27,12-Jun-15,26101,Manistee,26101,1,1,NEG,1
